,Agency,Gage,Timestamp,Discharge [cfs],Stage [ft],Discharge [m^3/s]
8215,USGS,5355200,3/29/2014,2640.0,1.696934057,74.75635199999999
8216,USGS,5355200,3/30/2014,3480.0,2.236867621,98.542464
8217,USGS,5355200,3/31/2014,5240.0,3.368156992,148.380032
8218,USGS,5355200,4/1/2014,5120.0,3.291023626,144.982016
8219,USGS,5355200,4/2/2014,3950.0,2.538973305,111.85136
8220,USGS,5355200,4/3/2014,3320.0,2.134023132,94.011776
8221,USGS,5355200,4/4/2014,2900.0,1.864056351,82.11872
8222,USGS,5355200,4/5/2014,2590.0,1.664795155,73.340512
8223,USGS,5355200,4/6/2014,2720.0,1.748356301,77.021696
8224,USGS,5355200,4/7/2014,2630.0,1.690506277,74.473184
8225,USGS,5355200,4/8/2014,2540.0,1.632656252,71.924672
8226,USGS,5355200,4/9/2014,2260.0,1.452678397,63.995968
8227,USGS,5355200,4/10/2014,2010.0,1.291983884,56.916768
8228,USGS,5355200,4/11/2014,1860.0,1.195567177,52.669247999999996
8229,USGS,5355200,4/12/2014,1710.0,1.099150469,48.421728
8230,USGS,5355200,4/13/2014,1670.0,1.073439347,47.289056
8231,USGS,5355200,4/14/2014,1620.0,1.041300444,45.873216
8232,USGS,5355200,4/15/2014,1490.0,0.957739297,42.192032
8233,USGS,5355200,4/16/2014,1390.0,0.893461492,39.360352
8234,USGS,5355200,4/17/2014,1380.0,0.887033712,39.077184
8235,USGS,5355200,4/18/2014,1410.0,0.906317053,39.926688
8236,USGS,5355200,4/19/2014,1390.0,0.893461492,39.360352
8237,USGS,5355200,4/20/2014,1350.0,0.86775037,38.22768
8238,USGS,5355200,4/21/2014,1340.0,0.86132259,37.944511999999996
8239,USGS,5355200,4/22/2014,1650.0,1.060583786,46.72272
8240,USGS,5355200,4/23/2014,1790.0,1.150572713,50.687072
8241,USGS,5355200,4/24/2014,1740.0,1.11843381,49.271232
8242,USGS,5355200,4/25/2014,1770.0,1.137717152,50.120736
8243,USGS,5355200,4/26/2014,1710.0,1.099150469,48.421728
8244,USGS,5355200,4/27/2014,1640.0,1.054156005,46.439552
8245,USGS,5355200,4/28/2014,2060.0,1.324122787,58.332608
8246,USGS,5355200,4/29/2014,3340.0,2.146878694,94.578112
8247,USGS,5355200,4/30/2014,4110.0,2.641817794,116.382048
8248,USGS,5355200,5/1/2014,4500.0,2.892501234,127.4256
8249,USGS,5355200,5/2/2014,4400.0,2.828223429,124.59392
8250,USGS,5355200,5/3/2014,3990.0,2.564684427,112.984032
8251,USGS,5355200,5/4/2014,3510.0,2.256150962,99.391968
8252,USGS,5355200,5/5/2014,3090.0,1.986184181,87.498912
8253,USGS,5355200,5/6/2014,2700.0,1.73550074,76.45536
8254,USGS,5355200,5/7/2014,2400.0,1.542667325,67.96032
8255,USGS,5355200,5/8/2014,2280.0,1.465533958,64.562304
8256,USGS,5355200,5/9/2014,2390.0,1.536239544,67.67715199999999
8257,USGS,5355200,5/10/2014,2410.0,1.549095105,68.243488
8258,USGS,5355200,5/11/2014,2320.0,1.491245081,65.694976
8259,USGS,5355200,5/12/2014,3090.0,1.986184181,87.498912
8260,USGS,5355200,5/13/2014,4260.0,2.738234501,120.62956799999999
8261,USGS,5355200,5/14/2014,3830.0,2.461839939,108.453344
8262,USGS,5355200,5/15/2014,3480.0,2.236867621,98.542464
8263,USGS,5355200,5/16/2014,3150.0,2.024750864,89.19792
8264,USGS,5355200,5/17/2014,2880.0,1.85120079,81.552384
8265,USGS,5355200,5/18/2014,2640.0,1.696934057,74.75635199999999
8266,USGS,5355200,5/19/2014,2450.0,1.574806227,69.37616
8267,USGS,5355200,5/20/2014,2380.0,1.529811764,67.393984
8268,USGS,5355200,5/21/2014,2270.0,1.459106178,64.279136
8269,USGS,5355200,5/22/2014,2180.0,1.401256153,61.730624
8270,USGS,5355200,5/23/2014,2060.0,1.324122787,58.332608
8271,USGS,5355200,5/24/2014,1950.0,1.253417201,55.21776
8272,USGS,5355200,5/25/2014,1820.0,1.169856055,51.536576
8273,USGS,5355200,5/26/2014,1670.0,1.073439347,47.289056
8274,USGS,5355200,5/27/2014,1560.0,1.002733761,44.174208
8275,USGS,5355200,5/28/2014,1560.0,1.002733761,44.174208
8276,USGS,5355200,5/29/2014,1620.0,1.041300444,45.873216
8277,USGS,5355200,5/30/2014,1560.0,1.002733761,44.174208
8278,USGS,5355200,5/31/2014,1510.0,0.970594858,42.758368
8279,USGS,5355200,6/1/2014,1950.0,1.253417201,55.21776
8280,USGS,5355200,6/2/2014,2630.0,1.690506277,74.473184
8281,USGS,5355200,6/3/2014,3010.0,1.934761936,85.233568
8282,USGS,5355200,6/4/2014,2100.0,1.349833909,59.46528
8283,USGS,5355200,6/5/2014,2320.0,1.491245081,65.694976
8284,USGS,5355200,6/6/2014,2080.0,1.336978348,58.898944
8285,USGS,5355200,6/7/2014,2010.0,1.291983884,56.916768
8286,USGS,5355200,6/8/2014,2440.0,1.568378447,69.092992
8287,USGS,5355200,6/9/2014,2450.0,1.574806227,69.37616
8288,USGS,5355200,6/10/2014,2150.0,1.381972812,60.881119999999996
8289,USGS,5355200,6/11/2014,1910.0,1.227706079,54.085088
8290,USGS,5355200,6/12/2014,1650.0,1.060583786,46.72272
8291,USGS,5355200,6/13/2014,1370.0,0.880605931,38.794016
8292,USGS,5355200,6/14/2014,1360.0,0.874178151,38.510848
8293,USGS,5355200,6/15/2014,2590.0,1.664795155,73.340512
8294,USGS,5355200,6/16/2014,4510.0,2.898929014,127.70876799999999
8295,USGS,5355200,6/17/2014,4740.0,3.046767966,134.221632
8296,USGS,5355200,6/18/2014,6120.0,3.933801678,173.298816
8297,USGS,5355200,6/19/2014,10000.0,6.42778052,283.168
8298,USGS,5355200,6/20/2014,11900.0,7.649058818,336.96992
8299,USGS,5355200,6/21/2014,10900.0,7.006280766,308.65312
8300,USGS,5355200,6/22/2014,9530.0,6.125674835,269.859104
8301,USGS,5355200,6/23/2014,8350.0,5.367196734,236.44528
8302,USGS,5355200,6/24/2014,7280.0,4.679424218,206.146304
8303,USGS,5355200,6/25/2014,6440.0,4.139490655,182.36019199999998
8304,USGS,5355200,6/26/2014,5710.0,3.670262677,161.688928
8305,USGS,5355200,6/27/2014,5160.0,3.316734748,146.114688
8306,USGS,5355200,6/28/2014,4620.0,2.9696346,130.823616
8307,USGS,5355200,6/29/2014,4370.0,2.808940087,123.744416
8308,USGS,5355200,6/30/2014,4190.0,2.693240038,118.647392
8309,USGS,5355200,7/1/2014,3310.0,2.127595352,93.728608
8310,USGS,5355200,7/2/2014,2480.0,1.594089569,70.225664
8311,USGS,5355200,7/3/2014,2720.0,1.748356301,77.021696
8312,USGS,5355200,7/4/2014,2500.0,1.60694513,70.792
8313,USGS,5355200,7/5/2014,2300.0,1.478389519,65.12864
8314,USGS,5355200,7/6/2014,2140.0,1.375545031,60.597952
8315,USGS,5355200,7/7/2014,2040.0,1.311267226,57.766272
8316,USGS,5355200,7/8/2014,2020.0,1.298411665,57.199936
8317,USGS,5355200,7/9/2014,1960.0,1.259844982,55.500928
8318,USGS,5355200,7/10/2014,1710.0,1.099150469,48.421728
8319,USGS,5355200,7/11/2014,1670.0,1.073439347,47.289056
8320,USGS,5355200,7/12/2014,1650.0,1.060583786,46.72272
8321,USGS,5355200,7/13/2014,1550.0,0.996305981,43.89104
8322,USGS,5355200,7/14/2014,1330.0,0.854894809,37.661344
8323,USGS,5355200,7/15/2014,1250.0,0.803472565,35.396
8324,USGS,5355200,7/16/2014,1180.0,0.758478101,33.413824
8325,USGS,5355200,7/17/2014,1160.0,0.74562254,32.847488
8326,USGS,5355200,7/18/2014,1100.0,0.707055857,31.14848
8327,USGS,5355200,7/19/2014,1030.0,0.662061394,29.166304
8328,USGS,5355200,7/20/2014,984.0,0.632493603,27.8637312
8329,USGS,5355200,7/21/2014,923.0,0.593284142,26.1364064
8330,USGS,5355200,7/22/2014,922.0,0.592641364,26.1080896
8331,USGS,5355200,7/23/2014,879.0,0.565001908,24.8904672
8332,USGS,5355200,7/24/2014,825.0,0.530291893,23.36136
8333,USGS,5355200,7/25/2014,825.0,0.530291893,23.36136
8334,USGS,5355200,7/26/2014,850.0,0.546361344,24.06928
8335,USGS,5355200,7/27/2014,812.0,0.521935778,22.9932416
8336,USGS,5355200,7/28/2014,692.0,0.444802412,19.5952256
8337,USGS,5355200,7/29/2014,686.0,0.440945744,19.4253248
8338,USGS,5355200,7/30/2014,698.0,0.44865908,19.7651264
8339,USGS,5355200,7/31/2014,716.0,0.460229085,20.274828799999998
8340,USGS,5355200,8/1/2014,623.0,0.400450726,17.6413664
8341,USGS,5355200,8/2/2014,618.0,0.397236836,17.4997824
8342,USGS,5355200,8/3/2014,625.0,0.401736282,17.698
8343,USGS,5355200,8/4/2014,604.0,0.388237943,17.103347199999998
8344,USGS,5355200,8/5/2014,535.0,0.343886258,15.149488
8345,USGS,5355200,8/6/2014,521.0,0.334887365,14.753052799999999
8346,USGS,5355200,8/7/2014,552.0,0.354813485,15.6308736
8347,USGS,5355200,8/8/2014,537.0,0.345171814,15.2061216
8348,USGS,5355200,8/9/2014,466.0,0.299534572,13.1956288
8349,USGS,5355200,8/10/2014,456.0,0.293106792,12.9124608
8350,USGS,5355200,8/11/2014,463.0,0.297606238,13.1106784
8351,USGS,5355200,8/12/2014,477.0,0.306605131,13.5071136
8352,USGS,5355200,8/13/2014,477.0,0.306605131,13.5071136
8353,USGS,5355200,8/14/2014,456.0,0.293106792,12.9124608
8354,USGS,5355200,8/15/2014,420.0,0.269966782,11.893056
8355,USGS,5355200,8/16/2014,403.0,0.259039555,11.4116704
8356,USGS,5355200,8/17/2014,751.0,0.482726317,21.2659168
8357,USGS,5355200,8/18/2014,1470.0,0.944883736,41.625696
8358,USGS,5355200,8/19/2014,866.0,0.556645793,24.5223488
8359,USGS,5355200,8/20/2014,693.0,0.44544519,19.623542399999998
8360,USGS,5355200,8/21/2014,628.0,0.403664617,17.7829504
8361,USGS,5355200,8/22/2014,627.0,0.403021839,17.7546336
8362,USGS,5355200,8/23/2014,548.0,0.352242372,15.5176064
8363,USGS,5355200,8/24/2014,499.0,0.320746248,14.1300832
8364,USGS,5355200,8/25/2014,478.0,0.307247909,13.5354304
8365,USGS,5355200,8/26/2014,464.0,0.298249016,13.1389952
8366,USGS,5355200,8/27/2014,453.0,0.291178458,12.8275104
8367,USGS,5355200,8/28/2014,446.0,0.286679011,12.6292928
8368,USGS,5355200,8/29/2014,496.0,0.318817914,14.0451328
8369,USGS,5355200,8/30/2014,655.0,0.421019624,18.547504
8370,USGS,5355200,8/31/2014,741.0,0.476298536,20.9827488
8371,USGS,5355200,9/1/2014,766.0,0.492367988,21.6906688
8372,USGS,5355200,9/2/2014,588.0,0.377953495,16.6502784
8373,USGS,5355200,9/3/2014,567.0,0.364455155,16.0556256
8374,USGS,5355200,9/4/2014,535.0,0.343886258,15.149488
8375,USGS,5355200,9/5/2014,488.0,0.313675689,13.818598399999999
8376,USGS,5355200,9/6/2014,431.0,0.27703734,12.2045408
8377,USGS,5355200,9/7/2014,417.0,0.268038448,11.8081056
8378,USGS,5355200,9/8/2014,415.0,0.266752892,11.751472
8379,USGS,5355200,9/9/2014,413.0,0.265467335,11.6948384
8380,USGS,5355200,9/10/2014,438.0,0.281536787,12.4027584
8381,USGS,5355200,9/11/2014,425.0,0.273180672,12.03464
8382,USGS,5355200,9/12/2014,400.0,0.257111221,11.32672
8383,USGS,5355200,9/13/2014,384.0,0.246826772,10.8736512
8384,USGS,5355200,9/14/2014,401.0,0.257753999,11.3550368
8385,USGS,5355200,9/15/2014,403.0,0.259039555,11.4116704
8386,USGS,5355200,9/16/2014,379.0,0.243612882,10.7320672
8387,USGS,5355200,9/17/2014,389.0,0.250040662,11.0152352
8388,USGS,5355200,9/18/2014,384.0,0.246826772,10.8736512
8389,USGS,5355200,9/19/2014,357.0,0.229471765,10.1090976
8390,USGS,5355200,9/20/2014,352.0,0.226257874,9.9675136
8391,USGS,5355200,9/21/2014,348.0,0.223686762,9.8542464
8392,USGS,5355200,9/22/2014,343.0,0.220472872,9.7126624
8393,USGS,5355200,9/23/2014,444.0,0.285393455,12.5726592
8394,USGS,5355200,9/24/2014,410.0,0.263539001,11.609888
8395,USGS,5355200,9/25/2014,416.0,0.26739567,11.7797888
8396,USGS,5355200,9/26/2014,381.0,0.244898438,10.788700799999999
8397,USGS,5355200,9/27/2014,352.0,0.226257874,9.9675136
8398,USGS,5355200,9/28/2014,342.0,0.219830094,9.6843456
8399,USGS,5355200,9/29/2014,322.0,0.206974533,9.1180096
8400,USGS,5355200,9/30/2014,310.0,0.199261196,8.778208
8401,USGS,5355200,10/1/2014,348.0,0.223686762,9.8542464
8402,USGS,5355200,10/2/2014,489.0,0.314318467,13.8469152
8403,USGS,5355200,10/3/2014,481.0,0.309176243,13.6203808
8404,USGS,5355200,10/4/2014,413.0,0.265467335,11.6948384
8405,USGS,5355200,10/5/2014,382.0,0.245541216,10.8170176
8406,USGS,5355200,10/6/2014,384.0,0.246826772,10.8736512
8407,USGS,5355200,10/7/2014,392.0,0.251968996,11.1001856
8408,USGS,5355200,10/8/2014,395.0,0.253897331,11.185136
8409,USGS,5355200,10/9/2014,370.0,0.237827879,10.477216
8410,USGS,5355200,10/10/2014,365.0,0.234613989,10.335632
8411,USGS,5355200,10/11/2014,375.0,0.241041769,10.6188
8412,USGS,5355200,10/12/2014,375.0,0.241041769,10.6188
8413,USGS,5355200,10/13/2014,374.0,0.240398991,10.5904832
8414,USGS,5355200,10/14/2014,379.0,0.243612882,10.7320672
8415,USGS,5355200,10/15/2014,365.0,0.234613989,10.335632
8416,USGS,5355200,10/16/2014,357.0,0.229471765,10.1090976
8417,USGS,5355200,10/17/2014,366.0,0.235256767,10.3639488
8418,USGS,5355200,10/18/2014,356.0,0.228828986,10.0807808
8419,USGS,5355200,10/19/2014,352.0,0.226257874,9.9675136
8420,USGS,5355200,10/20/2014,348.0,0.223686762,9.8542464
8421,USGS,5355200,10/21/2014,315.0,0.202475086,8.919792
8422,USGS,5355200,10/22/2014,298.0,0.191547859,8.4384064
8423,USGS,5355200,10/23/2014,331.0,0.212759535,9.3728608
8424,USGS,5355200,10/24/2014,365.0,0.234613989,10.335632
8425,USGS,5355200,10/25/2014,361.0,0.232042877,10.2223648
8426,USGS,5355200,10/26/2014,347.0,0.223043984,9.8259296
8427,USGS,5355200,10/27/2014,331.0,0.212759535,9.3728608
8428,USGS,5355200,10/28/2014,326.0,0.209545645,9.2312768
8429,USGS,5355200,10/29/2014,327.0,0.210188423,9.2595936
8430,USGS,5355200,10/30/2014,343.0,0.220472872,9.7126624
8431,USGS,5355200,10/31/2014,355.0,0.228186208,10.052464
8432,USGS,5355200,11/1/2014,342.0,0.219830094,9.6843456
8433,USGS,5355200,11/2/2014,332.0,0.213402313,9.4011776
8434,USGS,5355200,11/3/2014,329.0,0.211473979,9.3162272
8435,USGS,5355200,11/4/2014,335.0,0.215330647,9.486127999999999
8436,USGS,5355200,11/5/2014,330.0,0.212116757,9.344543999999999
8437,USGS,5355200,11/6/2014,334.0,0.214687869,9.4578112
8438,USGS,5355200,11/7/2014,329.0,0.211473979,9.3162272
8439,USGS,5355200,11/8/2014,325.0,0.208902867,9.20296
8440,USGS,5355200,11/9/2014,334.0,0.214687869,9.4578112
8441,USGS,5355200,11/10/2014,331.0,0.212759535,9.3728608
8442,USGS,5355200,11/11/2014,324.0,0.208260089,9.1746432
8443,USGS,5355200,11/12/2014,318.0,0.204403421,9.0047424
8444,USGS,5355200,11/13/2014,321.0,0.206331755,9.0896928
8445,USGS,5355200,11/14/2014,319.0,0.205046199,9.0330592
8446,USGS,5355200,11/15/2014,307.0,0.197332862,8.693257599999999
8447,USGS,5355200,11/16/2014,309.0,0.198618418,8.7498912
8448,USGS,5355200,11/17/2014,298.0,0.191547859,8.4384064
8449,USGS,5355200,11/18/2014,303.0,0.19476175,8.5799904
8450,USGS,5355200,11/19/2014,309.0,0.198618418,8.7498912
8451,USGS,5355200,11/20/2014,302.0,0.194118972,8.551673599999999
8452,USGS,5355200,11/21/2014,304.0,0.195404528,8.6083072
8453,USGS,5355200,11/22/2014,306.0,0.196690084,8.6649408
8454,USGS,5355200,11/23/2014,359.0,0.230757321,10.1657312
8455,USGS,5355200,11/24/2014,368.0,0.236542323,10.4205824
8456,USGS,5355200,11/25/2014,316.0,0.203117864,8.9481088
8457,USGS,5355200,11/26/2014,299.0,0.192190638,8.4667232
8458,USGS,5355200,11/27/2014,294.0,0.188976747,8.3251392
8459,USGS,5355200,11/28/2014,296.0,0.190262303,8.3817728
8460,USGS,5355200,11/29/2014,306.0,0.196690084,8.6649408
8461,USGS,5355200,11/30/2014,291.0,0.187048413,8.2401888
8462,USGS,5355200,12/1/2014,286.0,0.183834523,8.0986048
8463,USGS,5355200,12/2/2014,281.0,0.180620633,7.9570208
8464,USGS,5355200,12/3/2014,275.0,0.176763964,7.78712
8465,USGS,5355200,12/4/2014,268.0,0.172264518,7.5889024
8466,USGS,5355200,12/5/2014,259.0,0.166479515,7.3340512
8467,USGS,5355200,12/6/2014,258.0,0.165836737,7.3057343999999995
8468,USGS,5355200,12/7/2014,261.0,0.167765072,7.3906848
8469,USGS,5355200,12/8/2014,273.0,0.175478408,7.7304864
8470,USGS,5355200,12/9/2014,277.0,0.17804952,7.8437536
8471,USGS,5355200,12/10/2014,274.0,0.176121186,7.7588032
8472,USGS,5355200,12/11/2014,280.0,0.179977855,7.928704
8473,USGS,5355200,12/12/2014,282.0,0.181263411,7.9853376
8474,USGS,5355200,12/13/2014,283.0,0.181906189,8.0136544
8475,USGS,5355200,12/14/2014,288.0,0.185120079,8.1552384
8476,USGS,5355200,12/15/2014,323.0,0.207617311,9.1463264
8477,USGS,5355200,12/16/2014,344.0,0.22111565,9.7409792
8478,USGS,5355200,12/17/2014,345.0,0.221758428,9.769296
8479,USGS,5355200,12/18/2014,304.0,0.195404528,8.6083072
8480,USGS,5355200,12/19/2014,273.0,0.175478408,7.7304864
8481,USGS,5355200,12/20/2014,316.0,0.203117864,8.9481088
8482,USGS,5355200,12/21/2014,330.0,0.212116757,9.344543999999999
8483,USGS,5355200,12/22/2014,334.0,0.214687869,9.4578112
8484,USGS,5355200,12/23/2014,330.0,0.212116757,9.344543999999999
8485,USGS,5355200,12/24/2014,331.0,0.212759535,9.3728608
8486,USGS,5355200,12/25/2014,342.0,0.219830094,9.6843456
8487,USGS,5355200,12/26/2014,335.0,0.215330647,9.486127999999999
8488,USGS,5355200,12/27/2014,333.0,0.214045091,9.4294944
8489,USGS,5355200,12/28/2014,306.0,0.196690084,8.6649408
8490,USGS,5355200,12/29/2014,264.0,0.169693406,7.4756352
8491,USGS,5355200,12/30/2014,239.0,0.153623954,6.7677152
8492,USGS,5355200,12/31/2014,240.0,0.154266732,6.796032
8493,USGS,5355200,1/1/2015,251.0,0.161337291,7.1075168
8494,USGS,5355200,1/2/2015,258.0,0.165836737,7.3057343999999995
8495,USGS,5355200,1/3/2015,259.0,0.166479515,7.3340512
8496,USGS,5355200,1/4/2015,255.0,0.163908403,7.220784
8497,USGS,5355200,1/5/2015,242.0,0.155552289,6.8526656
8498,USGS,5355200,1/6/2015,237.0,0.152338398,6.7110816
8499,USGS,5355200,1/7/2015,238.0,0.152981176,6.7393984
8500,USGS,5355200,1/8/2015,240.0,0.154266732,6.796032
8501,USGS,5355200,1/9/2015,248.0,0.159408957,7.0225664
8502,USGS,5355200,1/10/2015,261.0,0.167765072,7.3906848
8503,USGS,5355200,1/11/2015,275.0,0.176763964,7.78712
8504,USGS,5355200,1/12/2015,258.0,0.165836737,7.3057343999999995
8505,USGS,5355200,1/13/2015,230.0,0.147838952,6.5128639999999995
8506,USGS,5355200,1/14/2015,241.0,0.154909511,6.8243488
8507,USGS,5355200,1/15/2015,275.0,0.176763964,7.78712
8508,USGS,5355200,1/16/2015,288.0,0.185120079,8.1552384
8509,USGS,5355200,1/17/2015,293.0,0.188333969,8.2968224
8510,USGS,5355200,1/18/2015,296.0,0.190262303,8.3817728
8511,USGS,5355200,1/19/2015,268.0,0.172264518,7.5889024
8512,USGS,5355200,1/20/2015,254.0,0.163265625,7.1924672
8513,USGS,5355200,1/21/2015,252.0,0.161980069,7.1358336
8514,USGS,5355200,1/22/2015,254.0,0.163265625,7.1924672
8515,USGS,5355200,1/23/2015,260.0,0.167122294,7.362368
8516,USGS,5355200,1/24/2015,274.0,0.176121186,7.7588032
8517,USGS,5355200,1/25/2015,278.0,0.178692298,7.8720704
8518,USGS,5355200,1/26/2015,264.0,0.169693406,7.4756352
8519,USGS,5355200,1/27/2015,265.0,0.170336184,7.503952
8520,USGS,5355200,1/28/2015,274.0,0.176121186,7.7588032
8521,USGS,5355200,1/29/2015,273.0,0.175478408,7.7304864
8522,USGS,5355200,1/30/2015,261.0,0.167765072,7.3906848
8523,USGS,5355200,1/31/2015,242.0,0.155552289,6.8526656
8524,USGS,5355200,2/1/2015,247.0,0.158766179,6.9942496
8525,USGS,5355200,2/2/2015,238.0,0.152981176,6.7393984
8526,USGS,5355200,2/3/2015,237.0,0.152338398,6.7110816
8527,USGS,5355200,2/4/2015,251.0,0.161337291,7.1075168
8528,USGS,5355200,2/5/2015,282.0,0.181263411,7.9853376
8529,USGS,5355200,2/6/2015,290.0,0.186405635,8.211872
8530,USGS,5355200,2/7/2015,283.0,0.181906189,8.0136544
8531,USGS,5355200,2/8/2015,268.0,0.172264518,7.5889024
8532,USGS,5355200,2/9/2015,258.0,0.165836737,7.3057343999999995
8533,USGS,5355200,2/10/2015,248.0,0.159408957,7.0225664
8534,USGS,5355200,2/11/2015,252.0,0.161980069,7.1358336
8535,USGS,5355200,2/12/2015,227.0,0.145910618,6.4279136
8536,USGS,5355200,2/13/2015,237.0,0.152338398,6.7110816
8537,USGS,5355200,2/14/2015,261.0,0.167765072,7.3906848
8538,USGS,5355200,2/15/2015,253.0,0.162622847,7.1641504
8539,USGS,5355200,2/16/2015,251.0,0.161337291,7.1075168
8540,USGS,5355200,2/17/2015,256.0,0.164551181,7.2491008
8541,USGS,5355200,2/18/2015,230.0,0.147838952,6.5128639999999995
8542,USGS,5355200,2/19/2015,219.0,0.140768393,6.2013792
8543,USGS,5355200,2/20/2015,233.0,0.149767286,6.5978144
8544,USGS,5355200,2/21/2015,225.0,0.144625062,6.37128
8545,USGS,5355200,2/22/2015,236.0,0.15169562,6.6827648
8546,USGS,5355200,2/23/2015,207.0,0.133055057,5.8615775999999995
8547,USGS,5355200,2/24/2015,231.0,0.14848173,6.5411808
8548,USGS,5355200,2/25/2015,248.0,0.159408957,7.0225664
8549,USGS,5355200,2/26/2015,235.0,0.151052842,6.6544479999999995
8550,USGS,5355200,2/27/2015,234.0,0.150410064,6.6261312
8551,USGS,5355200,2/28/2015,243.0,0.156195067,6.8809824
8552,USGS,5355200,3/1/2015,258.0,0.165836737,7.3057343999999995
8553,USGS,5355200,3/2/2015,242.0,0.155552289,6.8526656
8554,USGS,5355200,3/3/2015,222.0,0.142696728,6.2863296
8555,USGS,5355200,3/4/2015,234.0,0.150410064,6.6261312
8556,USGS,5355200,3/5/2015,223.0,0.143339506,6.3146464
8557,USGS,5355200,3/6/2015,242.0,0.155552289,6.8526656
8558,USGS,5355200,3/7/2015,245.0,0.157480623,6.937616
8559,USGS,5355200,3/8/2015,261.0,0.167765072,7.3906848
8560,USGS,5355200,3/9/2015,297.0,0.190905081,8.4100896
8561,USGS,5355200,3/10/2015,452.0,0.290535679,12.7991936
8562,USGS,5355200,3/11/2015,620.0,0.398522392,17.556416
8563,USGS,5355200,3/12/2015,674.0,0.433232407,19.0855232
8564,USGS,5355200,3/13/2015,667.0,0.428732961,18.8873056
8565,USGS,5355200,3/14/2015,584.0,0.375382382,16.5370112
8566,USGS,5355200,3/15/2015,533.0,0.342600702,15.0928544
8567,USGS,5355200,3/16/2015,458.0,0.294392348,12.9690944
8568,USGS,5355200,3/17/2015,397.0,0.255182887,11.2417696
8569,USGS,5355200,3/18/2015,388.0,0.249397884,10.9869184
8570,USGS,5355200,3/19/2015,364.0,0.233971211,10.3073152
8571,USGS,5355200,3/20/2015,343.0,0.220472872,9.7126624
8572,USGS,5355200,3/21/2015,331.0,0.212759535,9.3728608
8573,USGS,5355200,3/22/2015,327.0,0.210188423,9.2595936
8574,USGS,5355200,3/23/2015,338.0,0.217258982,9.5710784
8575,USGS,5355200,3/24/2015,367.0,0.235899545,10.3922656
8576,USGS,5355200,3/25/2015,348.0,0.223686762,9.8542464
8577,USGS,5355200,3/26/2015,333.0,0.214045091,9.4294944
8578,USGS,5355200,3/27/2015,309.0,0.198618418,8.7498912
8579,USGS,5355200,3/28/2015,318.0,0.204403421,9.0047424
8580,USGS,5355200,3/29/2015,317.0,0.203760642,8.9764256
8581,USGS,5355200,3/30/2015,316.0,0.203117864,8.9481088
8582,USGS,5355200,3/31/2015,346.0,0.222401206,9.7976128
8583,USGS,5355200,4/1/2015,371.0,0.238470657,10.5055328
8584,USGS,5355200,4/2/2015,451.0,0.289892901,12.7708768
8585,USGS,5355200,4/3/2015,500.0,0.321389026,14.1584
8586,USGS,5355200,4/4/2015,472.0,0.303391241,13.3655296
8587,USGS,5355200,4/5/2015,443.0,0.284750677,12.5443424
8588,USGS,5355200,4/6/2015,380.0,0.24425566,10.760384
8589,USGS,5355200,4/7/2015,360.0,0.231400099,10.194048
8590,USGS,5355200,4/8/2015,407.0,0.261610667,11.5249376
8591,USGS,5355200,4/9/2015,481.0,0.309176243,13.6203808
8592,USGS,5355200,4/10/2015,670.0,0.430661295,18.972255999999998
8593,USGS,5355200,4/11/2015,737.0,0.473727424,20.8694816
8594,USGS,5355200,4/12/2015,741.0,0.476298536,20.9827488
8595,USGS,5355200,4/13/2015,751.0,0.482726317,21.2659168
8596,USGS,5355200,4/14/2015,745.0,0.478869649,21.096016
8597,USGS,5355200,4/15/2015,738.0,0.474370202,20.8977984
8598,USGS,5355200,4/16/2015,720.0,0.462800197,20.388096
8599,USGS,5355200,4/17/2015,668.0,0.429375739,18.9156224
8600,USGS,5355200,4/18/2015,621.0,0.39916517,17.5847328
8601,USGS,5355200,4/19/2015,535.0,0.343886258,15.149488
8602,USGS,5355200,4/20/2015,536.0,0.344529036,15.1778048
8603,USGS,5355200,4/21/2015,541.0,0.347742926,15.3193888
8604,USGS,5355200,4/22/2015,503.0,0.32331736,14.2433504
8605,USGS,5355200,4/23/2015,482.0,0.309819021,13.6486976
8606,USGS,5355200,4/24/2015,465.0,0.298891794,13.167311999999999
8607,USGS,5355200,4/25/2015,463.0,0.297606238,13.1106784
8608,USGS,5355200,4/26/2015,448.0,0.287964567,12.6859264
8609,USGS,5355200,4/27/2015,434.0,0.278965675,12.2894912
8610,USGS,5355200,4/28/2015,436.0,0.280251231,12.3461248
8611,USGS,5355200,4/29/2015,461.0,0.296320682,13.0540448
8612,USGS,5355200,4/30/2015,430.0,0.276394562,12.176224
8613,USGS,5355200,5/1/2015,400.0,0.257111221,11.32672
8614,USGS,5355200,5/2/2015,403.0,0.259039555,11.4116704
8615,USGS,5355200,5/3/2015,401.0,0.257753999,11.3550368
8616,USGS,5355200,5/4/2015,380.0,0.24425566,10.760384
8617,USGS,5355200,5/5/2015,376.0,0.241684548,10.6471168
8618,USGS,5355200,5/6/2015,381.0,0.244898438,10.788700799999999
8619,USGS,5355200,5/7/2015,399.0,0.256468443,11.2984032
8620,USGS,5355200,5/8/2015,495.0,0.318175136,14.016816
8621,USGS,5355200,5/9/2015,445.0,0.286036233,12.600976
8622,USGS,5355200,5/10/2015,442.0,0.284107899,12.516025599999999
8623,USGS,5355200,5/11/2015,436.0,0.280251231,12.3461248
